,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,total_set_similairy,12,5,nearest_neighbors,word-based,n50_de_rma,"[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 11, 0, 2, 0, 10, 10, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 10, 0, 0]",1548,120,1,16,1532
,,total_set_similairy,12,12,nearest_neighbors,sentence-based,n50_de_rma,"[10  9  1  5  1  2  4  1  5 10  2  0  8  0  4  8  5  7  3  7  3  3  3  0  2
  8 11 11 11  8  8  6 10  0  2  2  6  4 10  8  9  9 10  4  1  4  4  9  7  5]",244,58,4,78,166
,,total_set_similairy,12,9,precomputed,word-based,n50_de_rma,"[4, 11, 3, 0, 3, 0, 3, 3, 0, 3, 11, 0, 7, 5, 5, 3, 10, 3, 0, 3, 0, 11, 4, 3, 7, 7, 4, 3, 3, 8, 3, 6, 0, 3, 3, 4, 3, 7, 3, 8, 5, 4, 0, 5, 3, 11, 5, 7, 3, 11]",506,62,5,74,432
,,total_set_similairy,12,12,precomputed,sentence-based,n50_de_rma,"[ 4  1  3  6  8  4  0  8  4  0  2  9  2  3  3  7  7  6  9 11  5  5  5 10  1
  1  9  1 10  1  9  1  4  9  9  9  9  1  4  1  9  1  8  1 10  3  3  5 11  2]",294,66,3,70,224
,,total_set_similairy,12,4,rbf,word-based,n50_de_rma,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 3, 3, 3, 5, 5, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1898,136,2,0,1898
,,total_set_similairy,12,12,rbf,sentence-based,n50_de_rma,"[ 9  2  3  2  3  2  2  3 11  7  1  6  1  6  2  8  4  5  4  5  0  0  0  6  2
 11 11 11 10  2  2 11  9  6  2  2 11  2  9  2 11 11  6  2 10  2  2  2  5  1]",400,68,3,68,332
,,total_set_similairy,12,9,sigmoid,word-based,n50_de_rma,"[11, 6, 5, 2, 11, 7, 7, 9, 7, 6, 9, 11, 10, 9, 9, 6, 6, 2, 0, 2, 0, 0, 3, 9, 6, 2, 2, 10, 10, 7, 9, 2, 7, 5, 2, 2, 5, 2, 9, 11, 6, 6, 6, 6, 9, 6, 11, 10, 2, 2]",382,62,5,74,308
,,total_set_similairy,12,12,sigmoid,sentence-based,n50_de_rma,"[ 1  0  0 10  0  0  0 11  2  8  0  3  0  9  0  0  6 11  0 11  0  0  0  4  0
  0 11 11  0  0  0  0  0  5  0  0  0  0  0  0  0  0  7  0  0  0  0  0 11  0]",1134,102,1,34,1100
,,total_set_similairy,12,6,polynomial,word-based,n50_de_rma,"[6, 7, 6, 6, 6, 1, 1, 6, 8, 1, 6, 8, 1, 6, 6, 4, 4, 6, 0, 6, 6, 1, 1, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 1, 6, 6, 6, 8, 6, 7, 6, 6]",1124,90,3.5,46,1078
,,total_set_similairy,12,12,polynomial,sentence-based,n50_de_rma,"[ 8  1  1  0  1  1  1  2  3  4  1 11  1 10  1  1  6  2  0  2  1  1  0  9  1
  1  1  0  1  1  1  1  1  5  1  1  1  1  1  1  1  1  7  1  1  1  1  1  2  1]",1058,104,1,32,1026
,,total_set_similairy,12,5,poly,word-based,n50_de_rma,"[5, 5, 5, 5, 5, 2, 5, 5, 2, 5, 5, 10, 5, 5, 5, 2, 2, 5, 0, 5, 5, 10, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 10, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 11, 5, 2, 2, 5, 10]",1276,92,4,44,1232
,,total_set_similairy,12,12,poly,sentence-based,n50_de_rma,"[ 9  0  0  4  0  0  0  1  2  6  0 10  0  8  0  0 11  1  4  1  4  4  4  7  0
  0  4  4  0  0  0  0  0  3  0  0  0  0  0  0  0  0  5  0  0  0  0  4  1  4]",838,94,1,42,796
,,total_set_similairy,12,1,linear,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,total_set_similairy,12,12,linear,sentence-based,n50_de_rma,"[ 9  0  4 11  4  0  0  1  3  2  0  5  0  0  0  0 10  1  0  1  0  0  0  8  0
  0  0  0  0  0  0  0  4  6  0  0  0  0  4  0  0  0  7  0  0  0  0  0  1  0]",1070,98,1,38,1032
,,total_set_similairy,12,5,cosine,word-based,n50_de_rma,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 3, 3, 1, 0, 0, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3]",1672,124,3,12,1660
,,total_set_similairy,12,12,cosine,sentence-based,n50_de_rma,"[ 9  3  1 11  1 11  3  1 10  6  2  7  2  3  3  8  8  4 11  4  2  2  2 11 11
  5  5 11  0  5 11  5  9 11 11  3  5  3  9  5  5 11  1  3  0  3  3 11  4  5]",352,60,3,76,276
,,total_set_similairy,14,8,nearest_neighbors,word-based,n50_de_rma,"[4, 4, 4, 11, 4, 13, 4, 9, 4, 7, 4, 13, 13, 4, 0, 4, 10, 9, 0, 1, 4, 13, 13, 4, 4, 4, 4, 4, 0, 13, 4, 0, 4, 0, 4, 4, 4, 4, 4, 13, 0, 13, 4, 4, 9, 4, 0, 13, 4, 13]",838,68,2,68,770
,,total_set_similairy,14,14,nearest_neighbors,sentence-based,n50_de_rma,"[ 3  0 11  2 11  0 12 11  2  8  9  2  4  3  5 10  2  1  2  1  6  6  6  3  9
  4 13 13 13  4  4  7  8  3  9  9  7  5  8 10  0  0  3  5  3 12 12  0  1  2]",228,54,3,82,146
,,total_set_similairy,14,10,precomputed,word-based,n50_de_rma,"[3, 3, 8, 12, 11, 11, 8, 8, 11, 8, 8, 12, 12, 12, 4, 2, 2, 11, 0, 8, 5, 7, 0, 11, 8, 8, 8, 8, 8, 8, 8, 8, 11, 8, 8, 8, 8, 8, 11, 12, 8, 8, 8, 3, 11, 8, 7, 13, 13, 4]",604,90,2,46,558
,,total_set_similairy,14,14,precomputed,sentence-based,n50_de_rma,"[10  1  3  7  3  1  9  3  4  9 11  1 11 13  5  8  8  2  1  2  0  0  0  1  1
 13  1  1 12  1  1 13  4  6  1  5 13  1 10 13  1 13  3  1 12  1  5  5  2 11]",366,56,2.5,80,286
,,total_set_similairy,14,8,rbf,word-based,n50_de_rma,"[4, 12, 12, 6, 1, 12, 4, 8, 4, 9, 8, 1, 4, 4, 8, 12, 9, 9, 0, 9, 4, 7, 7, 8, 4, 4, 4, 4, 8, 4, 12, 8, 4, 8, 8, 12, 8, 8, 4, 4, 8, 12, 4, 12, 8, 7, 7, 4, 9, 12]",540,62,4.5,74,466
,,total_set_similairy,14,14,rbf,sentence-based,n50_de_rma,"[13  1  7 10  7  5  5  7  2  9  4 10  1  1  1  6 10  8 11  8 11 11 11 10 12
  0  2  2  3  5  5  0 13 10  5  5  0  1 13  1  2  2 10  5  3  5  1  1  8 10]",286,56,3,80,206
,,total_set_similairy,14,9,sigmoid,word-based,n50_de_rma,"[12, 12, 8, 12, 8, 10, 8, 8, 10, 10, 10, 13, 10, 12, 12, 10, 4, 10, 0, 5, 5, 10, 10, 13, 10, 8, 8, 5, 8, 2, 5, 8, 5, 12, 12, 12, 5, 8, 8, 2, 10, 10, 5, 5, 13, 5, 12, 2, 5, 6]",434,74,3,62,372
,,total_set_similairy,14,14,sigmoid,sentence-based,n50_de_rma,"[ 0  1  1 10 13  1  1 13  3  7  1  5  1 11  1  1  6 13  1 13  1  1  1  2  1
  1  1  1  1  1  1  1  1  8  1  1  1  1 12  1  1  1  4  1  1  1  1  1 13  9]",1042,110,1,26,1016
,,total_set_similairy,14,9,polynomial,word-based,n50_de_rma,"[7, 7, 2, 6, 2, 9, 10, 9, 10, 9, 2, 9, 7, 7, 7, 12, 11, 9, 0, 9, 7, 7, 7, 9, 7, 2, 2, 7, 2, 7, 12, 2, 10, 12, 12, 7, 7, 7, 9, 1, 7, 7, 7, 7, 2, 7, 2, 7, 12, 7]",620,70,3,66,554
,,total_set_similairy,14,14,polynomial,sentence-based,n50_de_rma,"[ 7  0  4  8  4  0  0  2  3  5  0 12  0  9  0  0 13  2  0  2  0  0  0  1  0
  0  0  0  0  0  0  0  4 11  0  0  0  0  4  0  0  0 10  0  0  0  0  0  2  6]",944,98,1,38,906
,,total_set_similairy,14,9,poly,word-based,n50_de_rma,"[12, 12, 7, 7, 10, 7, 7, 7, 10, 7, 7, 6, 7, 5, 12, 7, 2, 7, 0, 7, 5, 5, 5, 7, 7, 11, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 12, 7, 7, 12, 7, 7, 5, 7, 7, 13]",1068,108,1,28,1040
,,total_set_similairy,14,14,poly,sentence-based,n50_de_rma,"[10  1  0  3  0  1  1 13  8  2  1 12  1  6  1  1 11 13  1 13  1  1  1  5  1
  1  1  1  1  1  1  1  0  9  1  1  1  1  0  1  1  1  7  1  1  1  1  1 13  4]",944,98,1,38,906
,,total_set_similairy,14,7,linear,word-based,n50_de_rma,"[8, 10, 8, 13, 8, 13, 8, 8, 13, 8, 12, 3, 13, 7, 8, 13, 7, 3, 0, 3, 13, 13, 7, 8, 12, 8, 8, 10, 12, 13, 12, 8, 13, 8, 8, 8, 8, 8, 8, 10, 13, 13, 12, 7, 3, 8, 7, 7, 3, 13]",548,76,5,60,488
,,total_set_similairy,14,14,linear,sentence-based,n50_de_rma,"[ 5  0 12  7 12  0  0  4  3 11  0 13  0  2  0  0  8  4  0  4  0  0  0  1  0
  0  0  0  0  0  0  0 12  9  0  0  0  0 12  0  0  0 10  0  0  0  0  0  4  6]",944,98,1,38,906
,,total_set_similairy,14,11,cosine,word-based,n50_de_rma,"[10, 11, 2, 13, 0, 10, 0, 9, 10, 2, 2, 10, 11, 5, 1, 9, 9, 9, 0, 9, 10, 10, 11, 7, 10, 10, 9, 10, 9, 10, 10, 9, 10, 9, 10, 10, 10, 10, 10, 10, 11, 4, 10, 11, 12, 10, 11, 7, 9, 10]",596,72,2,64,532
,,total_set_similairy,14,14,cosine,sentence-based,n50_de_rma,"[10  8  4  3  4 10 13  4  5 12  2 11  2  1  1  9  9  3  3  6  0  0  0  3  3
  8  8  3  7  8  8  8 10  8  1  1  8  1 10  8  8  8  4  8  7  1  1  3  6  2]",316,64,2.5,72,244
,,total_set_similairy,16,1,nearest_neighbors,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,total_set_similairy,16,16,nearest_neighbors,sentence-based,n50_de_rma,"[ 5  0  3  7  3  0  1  3  7  5  4  5  1  5 10  8  7 13  8 13  8  8  8  3  9
 12  2  2  2  1  1  6  3  2  4 15  6  9  3 12  0 12  5 14 11 10 10  0 13  7]",224,52,3,84,140
,,total_set_similairy,16,8,precomputed,word-based,n50_de_rma,"[5, 9, 0, 14, 7, 9, 9, 0, 9, 0, 0, 12, 9, 7, 7, 0, 11, 0, 0, 0, 9, 9, 9, 7, 9, 9, 9, 9, 14, 9, 9, 14, 9, 14, 14, 9, 14, 10, 0, 9, 14, 9, 0, 9, 7, 9, 9, 9, 0, 5]",658,82,3.5,54,604
,,total_set_similairy,16,16,precomputed,sentence-based,n50_de_rma,"[ 9  4  8 10  8  6  6  8 11  3  3  4  3 10 10 12 12  7  5  7  5  5  5 13  4
  1  4  4 15  4  4  1  9  2  2 10  1  4  9  4  0  1  8  4 15 10 10 10  7 14]",256,62,2.5,74,182
,,total_set_similairy,16,10,rbf,word-based,n50_de_rma,"[14, 11, 14, 2, 12, 1, 2, 14, 4, 14, 14, 1, 11, 12, 12, 14, 2, 3, 0, 1, 14, 11, 4, 11, 2, 2, 2, 2, 12, 2, 14, 11, 10, 11, 11, 11, 11, 11, 14, 11, 4, 2, 14, 12, 7, 11, 12, 2, 14, 14]",458,62,3,74,384
,,total_set_similairy,16,16,rbf,sentence-based,n50_de_rma,"[ 9  1  3  8  3  1  1  3  3  0  6  8  1  1  1 11  8  2 15  2 13 13 13  8  7
  1 12  8 10  1  1  1  9  8  5  4  1  1  9  1 12  1  3  1 14  1  1  1  2  1]",466,66,1,70,396
,,total_set_similairy,16,9,sigmoid,word-based,n50_de_rma,"[14, 3, 14, 9, 14, 14, 14, 13, 14, 6, 3, 14, 14, 14, 14, 8, 7, 13, 0, 14, 14, 8, 14, 15, 14, 14, 14, 14, 3, 14, 14, 14, 14, 3, 14, 14, 14, 14, 14, 14, 3, 3, 14, 3, 15, 14, 14, 14, 14, 14]",1114,88,2,48,1066
,,total_set_similairy,16,16,sigmoid,sentence-based,n50_de_rma,"[10  0 13  9 13  0  0  2  1 15  0  5  0  6  0  0 11  2  0  2  0  0  0  4  0
  0  2  3  0  0  0  0 13 12  0  0  0  0 14  0  0  0  8  0 13  0  0  0  2  7]",814,80,1,56,758
,,total_set_similairy,16,10,polynomial,word-based,n50_de_rma,"[1, 3, 12, 15, 12, 9, 3, 12, 1, 12, 8, 1, 3, 8, 11, 14, 9, 7, 0, 7, 14, 14, 15, 12, 15, 12, 12, 12, 3, 15, 12, 12, 1, 12, 7, 7, 11, 12, 12, 15, 3, 3, 1, 3, 14, 3, 3, 15, 7, 15]",386,64,4.5,72,314
,,total_set_similairy,16,16,polynomial,sentence-based,n50_de_rma,"[ 6 14  1  5  1 14 14  9  4 13 14  0 14 10  1 14 15  9 14  9 14 14 14 11 14
 14 14  7 14 14 14 14  1  8 14  1 14  1 12 14 14 14  3  1  1  1  1 14  9  2]",638,78,1,58,580
,,total_set_similairy,16,12,poly,word-based,n50_de_rma,"[13, 8, 2, 12, 14, 13, 12, 14, 13, 13, 8, 14, 8, 0, 8, 12, 11, 11, 0, 6, 8, 13, 13, 4, 8, 12, 15, 13, 14, 12, 13, 4, 13, 4, 4, 13, 10, 12, 13, 8, 8, 13, 14, 8, 14, 8, 8, 7, 6, 13]",410,60,2,76,334
,,total_set_similairy,16,16,poly,sentence-based,n50_de_rma,"[ 7  0 15  4 15  0 15  3  5  9  0 14  0 10 15  0 12  3  0  3  0  0  0  2  0
  0  0  6  0  0  0  0 15 13  0 15  0 15  8  0  0  0 11 15 15 15 15  0  3  1]",614,78,1,58,556
,,total_set_similairy,16,8,linear,word-based,n50_de_rma,"[15, 13, 15, 14, 15, 11, 14, 7, 11, 12, 11, 15, 13, 14, 14, 11, 0, 0, 0, 0, 15, 2, 11, 11, 15, 14, 15, 15, 7, 14, 14, 14, 11, 7, 0, 11, 14, 14, 15, 14, 11, 11, 15, 11, 7, 11, 14, 11, 0, 11]",522,56,5,80,442
,,total_set_similairy,16,16,linear,sentence-based,n50_de_rma,"[11  3 15 10 15  3  3 12  6 13  3  0  3  7  3  3 14 12  3 12  3  3  3  2  3
  3  3  1  3  3  3  3 15  8  3  3  3  3  5  3  3  3  9  3 15  3  3  3 12  4]",858,82,1,54,804
,,total_set_similairy,16,9,cosine,word-based,n50_de_rma,"[8, 8, 8, 8, 8, 2, 8, 8, 2, 8, 8, 8, 13, 8, 10, 11, 11, 14, 0, 8, 2, 7, 1, 8, 11, 8, 8, 8, 11, 11, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 11, 8, 8]",1200,106,1,30,1170
,,total_set_similairy,16,16,cosine,sentence-based,n50_de_rma,"[ 9  1  7  1  7  9 13  7  8  6 11  5  2 15 15 10 10  4  0  4  2  1  1 15  3
  2  2  1 14  2 12  1  9  0  2 15  2  1  9  1  2  1  7  1 14 15 15  1  4  2]",322,56,2,80,242
,,total_set_similairy,18,11,nearest_neighbors,word-based,n50_de_rma,"[7, 15, 7, 7, 7, 12, 16, 7, 7, 0, 14, 0, 5, 15, 15, 4, 5, 0, 0, 0, 11, 10, 5, 7, 4, 5, 7, 7, 0, 5, 7, 7, 7, 7, 7, 7, 15, 7, 7, 5, 7, 5, 7, 5, 7, 12, 1, 5, 0, 12]",560,70,2,66,494
,,total_set_similairy,18,18,nearest_neighbors,sentence-based,n50_de_rma,"[ 2  4  5  6  5 10 14  5  6  2 15  6  3 12  4 15  6  1  6  1  0  0  0  5  7
  8  9  9  9  3  3 11  2  6 11 17 11 16  5  4 10  8  2 17  5 14  4 13  1 12]",212,50,2.5,86,126
,,total_set_similairy,18,9,precomputed,word-based,n50_de_rma,"[7, 7, 10, 6, 7, 7, 7, 4, 16, 13, 7, 4, 7, 7, 7, 1, 11, 4, 0, 11, 16, 7, 7, 7, 7, 16, 11, 7, 7, 7, 7, 7, 6, 4, 4, 6, 4, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 11, 10]",802,104,3,32,770
,,total_set_similairy,18,18,precomputed,sentence-based,n50_de_rma,"[ 1  9 11  0 11  9 17 11 14 17  8  9  8 16  5 12 12  6  0  6  2  2  2 15  7
  7  7 10  3  9  9  0  1 13 13  4  0  9  1  9  9  0 11  9  3  9  5  8  6  9]",260,54,2,82,178
,,total_set_similairy,18,10,rbf,word-based,n50_de_rma,"[7, 7, 13, 12, 13, 4, 7, 13, 13, 8, 13, 8, 7, 7, 7, 0, 10, 13, 0, 13, 11, 7, 7, 13, 10, 4, 13, 13, 10, 4, 13, 13, 13, 13, 13, 0, 13, 7, 13, 4, 7, 12, 13, 7, 13, 7, 7, 4, 9, 17]",580,70,2.5,66,514
,,total_set_similairy,18,18,rbf,sentence-based,n50_de_rma,"[12  3  5  1  5  3  3  5  1 14  4  1  3  1  3 13  1  0 10  0 10 10 10  1  6
 15  2 15  9  3  3  3 12  1 11 17  3  3 12  3  7 16  5  3  8  3  3 15  0  1]",350,58,1,78,272
,,total_set_similairy,18,9,sigmoid,word-based,n50_de_rma,"[13, 13, 12, 17, 13, 4, 13, 12, 4, 5, 13, 17, 13, 13, 13, 12, 8, 17, 0, 17, 10, 10, 4, 17, 5, 14, 14, 5, 12, 5, 17, 13, 4, 13, 17, 13, 17, 13, 4, 13, 13, 4, 5, 13, 13, 13, 13, 17, 5, 4]",516,68,4,68,448
,,total_set_similairy,18,18,sigmoid,sentence-based,n50_de_rma,"[ 4 11  0  9  0 11 11  1  3 17 11  5 11 13 11 11 10  1 11  1 11 11 11  7 11
 11 14  6 11 11 11 11 16  2 11 11 11 11 15 11 11 11  8 11  0 11 11 11  1 12]",800,80,1,56,744
,,total_set_similairy,18,10,polynomial,word-based,n50_de_rma,"[17, 17, 10, 17, 15, 15, 17, 9, 13, 15, 17, 14, 17, 17, 17, 10, 10, 9, 0, 9, 17, 6, 13, 17, 17, 17, 0, 17, 17, 17, 17, 17, 13, 11, 17, 17, 5, 17, 17, 17, 17, 17, 10, 17, 11, 17, 17, 17, 10, 15]",814,88,2.5,48,766
,,total_set_similairy,18,18,polynomial,sentence-based,n50_de_rma,"[15  1 12  6 12  1  1  9 11 14  1 13  1  4  1  1 17  9  0  9  1  1  0  8  1
  1  0  7  1  1  1  1 16  3  1  1  1  1  5  1  1  1 10  1 12  1  1  1  9  2]",700,80,1,56,644
,,total_set_similairy,18,11,poly,word-based,n50_de_rma,"[10, 0, 7, 0, 14, 9, 14, 8, 9, 14, 14, 9, 0, 10, 10, 2, 8, 8, 0, 8, 3, 0, 0, 14, 10, 14, 5, 0, 8, 0, 9, 8, 9, 15, 15, 9, 8, 10, 9, 10, 15, 0, 9, 10, 14, 15, 4, 0, 8, 9]",392,54,4,82,310
,,total_set_similairy,18,18,poly,sentence-based,n50_de_rma,"[12  0  9 10  9  0  0 14  4 13  0 17  0  3  0  0 11 14  0 14  0  0 15  5  0
  0 15  1  0  0  0  0  9  7  0  0  0  0  2  0  0  0  6  0 16  0  0  0 14  8]",748,80,1,56,692
,,total_set_similairy,18,10,linear,word-based,n50_de_rma,"[3, 10, 0, 10, 11, 3, 10, 11, 3, 10, 3, 14, 9, 4, 4, 3, 3, 10, 0, 3, 3, 4, 9, 16, 3, 3, 3, 3, 16, 3, 3, 16, 3, 16, 10, 10, 4, 10, 3, 15, 10, 3, 3, 3, 16, 3, 9, 13, 3, 4]",596,66,2.5,70,526
,,total_set_similairy,18,18,linear,sentence-based,n50_de_rma,"[10  0 15  4 15  0  0 12  2  9  0 16  0  5  0  0 13 12  0 12  0  0 17  6  0
  0 17  1  0  0  0  0  8 11  0  0  0  0  7  0  0  0 14  0 15  0  0  0 12  3]",748,80,1,56,692
,,total_set_similairy,18,12,cosine,word-based,n50_de_rma,"[0, 9, 6, 7, 13, 9, 6, 11, 6, 11, 6, 5, 11, 9, 13, 14, 14, 11, 0, 11, 13, 9, 9, 6, 11, 6, 6, 11, 11, 6, 11, 6, 6, 9, 6, 12, 9, 6, 13, 6, 4, 16, 9, 9, 17, 9, 13, 9, 11, 9]",460,64,1.5,72,388
,,total_set_similairy,18,18,cosine,sentence-based,n50_de_rma,"[ 1  3  0  5  0 17 15  0  7 10 12 16  2  3  3  4  4  5  4  5  2  2  9  9  8
  2  9  9 14  2 13  6  1  6 11  9  6  3  1  3  6  6  0  3  9  3  3  9  5  2]",258,56,1,80,178
,,total_set_similairy,20,15,nearest_neighbors,word-based,n50_de_rma,"[8, 12, 9, 12, 14, 14, 14, 14, 14, 14, 14, 13, 12, 8, 13, 7, 7, 14, 0, 14, 10, 12, 15, 14, 12, 17, 5, 12, 12, 12, 12, 12, 19, 12, 12, 12, 18, 12, 16, 12, 12, 12, 4, 12, 14, 12, 12, 12, 7, 15]",528,100,1,36,492
,,total_set_similairy,20,20,nearest_neighbors,sentence-based,n50_de_rma,"[ 5 15  4  9  4 10 14  4  7  5 16 19 12 15  6  1 19  2 19  2  1  1 15  9 18
  3  0  0 17 14 14 12  7  5 11  8 12 13  5  1 15  3  5  1  4  6  6 16  2  9]",198,48,2.5,88,110
,,total_set_similairy,20,8,precomputed,word-based,n50_de_rma,"[8, 8, 8, 18, 8, 4, 4, 8, 5, 4, 8, 8, 5, 18, 8, 7, 19, 2, 0, 4, 5, 5, 5, 18, 4, 8, 8, 8, 8, 4, 8, 8, 8, 18, 18, 8, 18, 8, 8, 0, 8, 4, 8, 8, 8, 8, 8, 7, 4, 5]",674,92,4,44,630
,,total_set_similairy,20,20,precomputed,sentence-based,n50_de_rma,"[11 10  6 14  6 10  3  6  0  3 17 10  3 18  3  2  2  4 10  4  9  9  9 12 13
  8  5  7 15  1 10  8 11 16  1  3  8  1 11  8 10  8  1 10 15  3  3  3  4 19]",240,52,1.5,84,156
,,total_set_similairy,20,10,rbf,word-based,n50_de_rma,"[11, 11, 15, 11, 18, 18, 18, 6, 12, 18, 18, 17, 11, 11, 11, 13, 3, 17, 0, 17, 12, 11, 11, 11, 11, 11, 6, 11, 14, 11, 11, 11, 12, 11, 17, 17, 15, 11, 11, 11, 11, 11, 12, 11, 6, 11, 11, 11, 17, 11]",734,86,2.5,50,684
,,total_set_similairy,20,20,rbf,sentence-based,n50_de_rma,"[ 3  4 19  2 19 17  0 19  2 16  7 12  0  4  0 12 12 15  6 15  6  6  6  4  8
  2 13  4  1  0  2  2  3  4 18 11  2  4  3  4  9 10  4  0 14  0  0  5 15  0]",256,54,1,82,174
,,total_set_similairy,20,11,sigmoid,word-based,n50_de_rma,"[5, 5, 8, 12, 17, 16, 16, 16, 16, 16, 16, 4, 5, 5, 5, 7, 14, 16, 0, 16, 15, 15, 15, 16, 5, 12, 17, 16, 16, 5, 5, 16, 16, 10, 5, 5, 10, 5, 16, 12, 5, 5, 4, 5, 17, 5, 5, 16, 16, 5]",564,78,2,58,506
,,total_set_similairy,20,20,sigmoid,sentence-based,n50_de_rma,"[ 3  0  0 16  0  0  0  2  5  1  0  7  0  8  0  0 10  2  0  2  0  0 19 12  0
  0 13 14  0  0  0  0  9 11  0  0  0  0  6  0  0  0 15  0 18  0  0 17  2  4]",798,78,1,58,740
,,total_set_similairy,20,9,polynomial,word-based,n50_de_rma,"[13, 12, 16, 13, 16, 9, 9, 16, 16, 16, 16, 0, 19, 7, 19, 3, 17, 16, 0, 16, 13, 13, 13, 3, 9, 9, 16, 9, 19, 9, 9, 16, 3, 7, 9, 9, 16, 19, 3, 9, 19, 9, 0, 3, 16, 19, 19, 9, 9, 9]",470,60,5,76,394
,,total_set_similairy,20,20,polynomial,sentence-based,n50_de_rma,"[15  1  1  8  1  1  1  9 14 12  1 18  1  5  1  1 17  9  1  9  1  1 16  2  1
  1  6  0  1  1  1  1 19  7  1  1  1  1  3  1  1  1 11  1 13  1  1 10  9  4]",798,78,1,58,740
,,total_set_similairy,20,13,poly,word-based,n50_de_rma,"[9, 9, 1, 4, 11, 9, 15, 11, 9, 9, 13, 14, 14, 5, 5, 0, 18, 14, 0, 14, 13, 10, 9, 4, 14, 9, 8, 9, 14, 9, 14, 4, 9, 5, 4, 4, 5, 15, 11, 9, 0, 9, 13, 9, 3, 9, 10, 14, 9, 13]",388,62,3,74,314
,,total_set_similairy,20,20,poly,sentence-based,n50_de_rma,"[13  1 10  4 10  1  1 18 16 12  1 17  1  7  1  1 14 18  1 18  1  1 15  3  1
  1  6  5  1  1  1  1 10 11  1  1  1  1  8  1  1  1  0  1 19  1  1  9 18  2]",706,74,1,62,644
,,total_set_similairy,20,12,linear,word-based,n50_de_rma,"[6, 6, 15, 10, 15, 6, 10, 12, 13, 8, 12, 12, 12, 12, 12, 16, 3, 13, 0, 12, 18, 6, 6, 12, 12, 12, 15, 12, 12, 9, 12, 10, 10, 17, 12, 10, 10, 12, 17, 12, 10, 6, 12, 12, 12, 12, 15, 12, 6, 10]",584,68,1.5,68,516
,,total_set_similairy,20,20,linear,sentence-based,n50_de_rma,"[16  2  1 10  1  2  2 17 13 11  2 18  2  4  2  2 12 17  2 17  2  2 19  9  2
  2  5  3  2  2  2  2  1 14  2  2  2  2  6  2  2  2  7  2 15  2  2  0 17  8]",706,74,1,62,644
,,total_set_similairy,20,13,cosine,word-based,n50_de_rma,"[19, 1, 15, 19, 4, 15, 9, 4, 15, 2, 1, 3, 1, 1, 1, 13, 10, 15, 0, 9, 15, 19, 19, 16, 19, 19, 19, 5, 3, 19, 19, 5, 15, 16, 13, 19, 5, 13, 15, 19, 1, 19, 15, 1, 4, 19, 1, 19, 8, 19]",420,56,2,80,340
,,total_set_similairy,20,20,cosine,sentence-based,n50_de_rma,"[13  0 12  0 12 18  0 12  2 11  3 17  1  0  0 14 14  9 14  9  1  1  1  0  4
 15 15 19  7  0 10 16 13 19  5  8  6  0 13 19 19 19 12 19 19  0  0 19  9 15]",260,60,1,76,184
,,total_set_similairy,22,10,nearest_neighbors,word-based,n50_de_rma,"[13, 2, 21, 21, 21, 13, 13, 21, 13, 15, 21, 16, 17, 2, 21, 6, 2, 21, 0, 21, 13, 2, 2, 21, 11, 21, 21, 21, 21, 13, 21, 21, 16, 21, 21, 13, 21, 21, 16, 2, 21, 13, 13, 2, 21, 13, 17, 2, 21, 19]",662,70,1.5,66,596
