Unique ID,Text: Verbatim
33JKGHPFYD54LUOTPH5108B7DP6MN1,"It is similar to the monorail at Wald Disney world. It goes all around the town and stops when people use an app and state they need a pickup. It can go to individual streets and addresses because it needs no rails, but can use multiple-line systems to navigate the town. It makes scheduled stops, but can also be called by the app. It is free, paid for by local and state taxes, and very clean and quick. People use it for a wide variety of uses, from nights on the town, to grocery shopping, to work commute. It is very safe, clean and fun."
33JKGHPFYD54LUOTPH5108B7DP8MN3,"Travel by wire 10 ft above ground, like a ski lift."
33JKGHPFYD54LUOTPH5108B7DS6NM8,Moving sidewalks
33JKGHPFYD54LUOTPH5108B7DWBNML,Public Busses   in  the tecnology useful
33L7PJKHCH9NVIR9SCHU4PG4I2WT8E,"My town is in desparate need of a form of public transportation. Everyone is reliant on a car or scooter. I think they don't have enough need to  warrant a bus route, but I'm in favor of widening the tiny bicycle lanes they have."
33L7PJKHCH9NVIR9SCHU4PG4I98T84,Encourage care pooling by having ride share spots to park unused cars.
33L7PJKHCH9NVIR9SCHU4PG4IW58TQ,"I would love if my area could some how have an underground transportation system. Like the subway. The problem is I live in Florida so it would hit water. Therefore, it would be amazing to have a system that is under the water like a Subway system. You would be able to see all the sea life. It would cut back on traffic above land."
33L7PJKHCH9NVIR9SCHU4PG4IWX8TI,A new way to transport in my neighborhood? I would honestly say cabs. They are not around where I live. But a cheaper way and only in the city. It's mostly just busses and the stops are few and far between.
33LK57MYLUG10EFHC2CH74HMF8SZSZ,I would like to see a high speed rail system that goes across the country...somehow powered by renewable energy
33LK57MYLUG10EFHC2CH74HMFECZSV,"A network of green transportation for rent. You insert coins and it releases a bike, a skateboard, a scooter or some other form of efficient transportation. You drive it to your destination and once you deliver it to the hotpspot you can get your money back, if it is in good condition."
33LK57MYLUG10EFHC2CH74HMFNUZSV,an underground shuttle that takes people from big landmarks to another
33LK57MYLUG10EFHC2CH74HMFSISZM,I want a way to fly by myself to where I want without having to control it
33LK57MYLUG10EFHC2CH74HMFSKZSV,A bullet train to connect major cities in the state and outside of the state.
33LKR6A5KFV5KI7OTR8FPFTW4331TT,"I would like to see public transportation on buses expanded in my area, with a dedicated area for bicycles to also be transported on the buses.  This would help a lot with traffic, and still allow people to get to their destinations quickly."
33LKR6A5KFV5KI7OTR8FPFTW43J1T9,This is the best way to get around
33LKR6A5KFV5KI7OTR8FPFTW49KT1E,vaccum system of tubes like at a bank.  High speed escalators.  Conveyor system for cars on the interstate.
33LKR6A5KFV5KI7OTR8FPFTW4CY1T6,"I live in a fairly small town that has a decent amount of people but isn't very large in area. Solar powered railcars could be a viable option for this area. They would only have to travel short distances at once, and it could easily be utilized by everybody in town by having just a few stops. Think about the railcars in San Francisco and other major cities being completely solar powered. The electricity saving would be huge."
33LKR6A5KFV5KI7OTR8FPFTW4R11T3,"This new transportation system is a bullet train in the sky, able to span around the neighborhood with up to 700 passengers in under two minutes. It's sleek silver coat is never late, and always early to make sure everyone gets where they need to go. The rails float there in the sky, ready to carry this majestic beauty to the ends of the neighborhood making sure everyone is early"
33NF62TLXKDDCGX5P70TSO2MF51KJV,People in the future will be picked up by aircraft landing and taking the people to their destinations.  It will hover over your stop and drop down and pick you up.  It will then take you to your destination and hover over your destination and drop you off.  It will drop you off and pick you up via a tube that will pick you up and drop you off.
33NF62TLXKDDCGX5P70TSO2MF7CJK9,"Use a sky rail train to transport people.  Similar to a subway, but rather than below ground, it would be above ground."
33NF62TLXKDDCGX5P70TSO2MF7UJKR,"My mom had this silly idea the other day when we were sitting in traffic. Cars that change shape depending on however many people were in it. Say, two people? It'd transform into a smartcar size. One person? Tiny one-person cubicle machine. Sure, it's not really feasible - but it's interesting. It'd make traffic feel less terrible if we could see how many people are in said car and how fast they'd be crossing streets and so on. Maybe have a designated lane for however many people?"
33NF62TLXKDDCGX5P70TSO2MFDTKJ3,"carpooling, so many in our neighborhood go to the same places.  We could develop an app to see who can carpool with who .. state where, when you are going somewhere and people can sign up.. if they can drive or can pay for gas"
33OOO72IVIWP7LHM9OXZ6BCN89LCT3,quattrocycle would be great idea for transportation whithout spending any type of gas !!
33PPO7FECWQ93Z7PF8T6CASWICMDIW,Picture a vehicle of transport that almost resembles a giant scooter. But the thing is that more than a few people can ride it at a time and it can be programmed to go to the destination that you need. There is also the option of seatbelts or straps that can prevent the riders from falling out or off. In the back of the scooter object would be a large area where personal baggage and things can be kept and it automatically locks once enough passengers are aboard. This area is kept locked by the operator of the scooter ride. On each side of the edges of the scooter ride are places for phones and other devices to be plugged in. The scooter ride would be plugged in to keep it charged up and there would be solar panels on the back to make sure that the ride can be energized and charged for a moment's notice.
33PPO7FECWQ93Z7PF8T6CASWISUID5,"Solar powered buses. I live in a college town and while our buses run on natural gas, I think they should be solar powered with the natural gas as a backup for rainy days, etc."
33PPUNGG39GPZZF4XDCCHUCQTLJZRF,"Electromagnetic transportation would be an innovative way to travel. I am thinking more so on the side of  ""being green"". Imagine a bus or railway style vessel that moves along a track with the force of magnets. It would eliminate the need for gas or diesel."
33SA9F9TRY5WW05U0K85JJJPXTBWET,In the future we invent highly integrated solar bike. Now a days some company was invented solar bike but there is not enough in the future.
33TIN5LC05LJQ99D7AA7C23UHAZY90,"Really enjoyable survey, I remember something to share here, All over the world is polluting by this transport. unnecessary transport are more, we need to educate bi-cycle to use for transporting, but it never happens. Since, Government is not working for people, here these days government are not for the people, they work for them. so they make illegal money by encouraging unnecessary transport with the corporate. We sooner loose everything natural things. we must encourage our own people to use bicycle for unnecessary transports, so that we will be healthy by using bicycle and we can make nature pollution free."
33TIN5LC05LJQ99D7AA7C23UHQ09Y8,"I want a monorail system to run above street level (may be 20 feet up or so).  I want it to connect the suburbs to downtown, and circle the city.  It would run on magnets so that it would be extremely quiet.  It would be extremely fast.  I want it to provide a bird's eye view for commuters.  It would be a very safe way to travel, crime and personal safety would not be an issue."
33UKMF931AV6T2JXVASPVLCRW9PTTZ,Car seats with massagers built in.
340UGXU9DZC0672B0AIE1ZMECR1UVY,Underground suburban subway
340UGXU9DZC0672B0AIE1ZMECZWUV9,A train that runs hovering above its track on magnetic bearings traveling at near supersonic speeds
345LHZDEDY3GUY0SG0C8I4UVL793UB,Cars that drive on their own and when people are going the same way the cars link to eachother.
345LHZDEDY3GUY0SG0C8I4UVL7A3UC,horse drawn carriage I think it would be cool to do this again in our main downtown area where are the restaurants are. Would be nice.
345LHZDEDY3GUY0SG0C8I4UVLTKU3L,A public taxi system dedicated to public transportation.  Standard operating hours and funded through taxes.  On demand pick up via city based app.  Essentially eliminating everyday drivers.
3483FV8BEFU675E8GI00JOBNCAX269,Giant swings. You can jump off at the peak of the swing and go down big slides to end up on the sidewalks
3483FV8BEFU675E8GI00JOBNCOY626,A taxi service where self-driving cars can be dispatched to a client which then drive the client to their destination and then return to HQ.
34BBWHLWHBM8C57GW3YW4YHHPMFWIZ,"Automated taxi service. Would have several dispatch stations in key areas of city. Person could call for a ride from an app on their phone and it would send a car to them. The software could calculate rate for the trip and make you pay before as a confirmation before sending a car out. Car could then drive customer to said destination.  Self driveable cars that could provide a much better service than the often RUDE cab drivers could provide. Plus, I trust a robot way more than some of these morons driving!"
